Order ID,Segment,Payment Mode,Ship Mode,Category,Sub-Category,Quantity,Sales
US-2020-128118,Corporate,COD,Standard Class,Office Supplies,Binders,3,101.673
CA-2020-101945,Consumer,COD,Standard Class,Office Supplies,Fasteners,3,99.824
CA-2020-169894,Consumer,COD,Second Class,Office Supplies,Binders,2,107.724
CA-2020-168641,Consumer,COD,Standard Class,Office Supplies,Paper,2,111.96
CA-2020-168641,Consumer,COD,Standard Class,Office Supplies,Art,9,128.38
CA-2020-166436,Corporate,Online,Standard Class,Office Supplies,Paper,1,123.88
CA-2020-103765,Corporate,COD,Standard Class,Office Supplies,Appliances,1,118.762
CA-2020-105543,Corporate,COD,Same Day,Office Supplies,Storage,1,133.29
CA-2020-153654,Corporate,COD,Second Class,Office Supplies,Binders,8,132.008
CA-2020-146535,Home Office,COD,Standard Class,Office Supplies,Binders,1,117.88
CA-2020-123701,Consumer,COD,First Class,Office Supplies,Art,4,117.76
CA-2020-137505,Consumer,COD,Same Day,Furniture,Tables,2,163.088
CA-2020-150266,Consumer,COD,Standard Class,Office Supplies,Appliances,5,104.84
CA-2020-150266,Consumer,Online,Standard Class,Technology,Phones,5,342.96
US-2020-133312,Consumer,COD,Standard Class,Furniture,Bookcases,3,387.499
CA-2020-129000,Home Office,COD,Second Class,Office Supplies,Storage,3,526.81
US-2020-109610,Corporate,COD,Second Class,Furniture,Chairs,2,714.96
CA-2020-124765,Consumer,Online,Standard Class,Furniture,Bookcases,5,768.92
CA-2020-150266,Consumer,COD,Standard Class,Furniture,Chairs,5,899.93
US-2020-133312,Consumer,COD,Standard Class,Office Supplies,Storage,1,111.48
CA-2020-101665,Consumer,Online,Standard Class,Office Supplies,Art,2,100.16
CA-2020-150266,Consumer,Online,Standard Class,Office Supplies,Art,4,130.688
CA-2020-161459,Corporate,Online,Second Class,Technology,Phones,5,146.96
CA-2020-161459,Corporate,Online,Second Class,Office Supplies,Paper,6,170.08
CA-2020-155159,Consumer,COD,Second Class,Office Supplies,Paper,9,150.87
CA-2020-155957,Corporate,COD,Standard Class,Office Supplies,Appliances,3,100.272
CA-2020-141439,Home Office,COD,Standard Class,Technology,Phones,2,116.98
CA-2020-155607,Home Office,COD,Standard Class,Office Supplies,Binders,4,135.344
CA-2020-100097,Consumer,Online,Second Class,Furniture,Furnishings,5,159.3
CA-2020-135307,Consumer,COD,First Class,Furniture,Furnishings,3,170.3
CA-2020-122700,Consumer,COD,Standard Class,Technology,Phones,8,232.752
CA-2020-155957,Corporate,Online,Standard Class,Office Supplies,Appliances,7,242.136
CA-2020-141439,Home Office,Online,Standard Class,Furniture,Tables,3,280.94
CA-2020-141439,Home Office,Online,Standard Class,Furniture,Chairs,3,843.6
CA-2020-100097,Consumer,COD,Second Class,Technology,Phones,5,996.95
CA-2020-141439,Home Office,COD,Standard Class,Technology,Phones,4,1906.96
CA-2020-165029,Corporate,COD,Standard Class,Office Supplies,Art,3,97.84
CA-2020-141439,Home Office,COD,Standard Class,Furniture,Furnishings,2,124.46
CA-2020-130526,Consumer,Online,First Class,Office Supplies,Binders,8,130.568
CA-2020-135307,Consumer,Online,First Class,Technology,Accessories,2,136.04
CA-2020-155607,Home Office,COD,Standard Class,Office Supplies,Appliances,7,142.73
CA-2020-107125,Consumer,COD,Standard Class,Office Supplies,Binders,7,132.488
CA-2020-103352,Consumer,Online,Second Class,Office Supplies,Binders,6,138.424
CA-2020-102519,Corporate,COD,First Class,Technology,Accessories,9,166.73
CA-2020-101245,Corporate,COD,Standard Class,Technology,Accessories,8,179.16
CA-2020-159506,Corporate,COD,Standard Class,Office Supplies,Paper,6,207.28
CA-2020-101245,Corporate,COD,Standard Class,Office Supplies,Paper,5,276.55
CA-2020-159506,Corporate,COD,Standard Class,Office Supplies,Binders,3,510.94
CA-2020-103352,Consumer,Online,Second Class,Office Supplies,Art,3,91.99
CA-2020-132185,Consumer,COD,Standard Class,Office Supplies,Art,5,120.76
CA-2020-107125,Consumer,COD,Standard Class,Furniture,Furnishings,3,155.84
CA-2020-132185,Consumer,Online,Standard Class,Office Supplies,Appliances,1,144.584
CA-2020-102519,Corporate,Online,First Class,Furniture,Furnishings,1,147.94
CA-2020-133207,Consumer,COD,Standard Class,Technology,Phones,4,169.568
CA-2020-131303,Consumer,Online,Standard Class,Office Supplies,Labels,5,101.65
CA-2020-123372,Corporate,COD,Standard Class,Office Supplies,Envelopes,2,108.96
CA-2020-121538,Consumer,COD,First Class,Office Supplies,Paper,2,137.768
US-2020-110576,Home Office,COD,Standard Class,Furniture,Furnishings,7,536.488
US-2020-110576,Home Office,Cards,Standard Class,Furniture,Furnishings,6,122.232
CA-2020-117702,Home Office,COD,Standard Class,Furniture,Furnishings,5,1081.2
CA-2020-123372,Corporate,Cards,Standard Class,Technology,Phones,11,524.89
US-2020-110576,Home Office,Cards,Standard Class,Furniture,Tables,12,115.32
CA-2020-117702,Home Office,COD,Standard Class,Furniture,Furnishings,5,116.9
CA-2020-117702,Home Office,COD,Standard Class,Office Supplies,Art,1,117.64
US-2020-110576,Home Office,Online,Standard Class,Office Supplies,Paper,6,102.344
US-2020-110576,Home Office,Cards,Standard Class,Office Supplies,Paper,3,151.552
CA-2020-108035,Consumer,Cards,Standard Class,Furniture,Furnishings,5,122.52
CA-2020-108035,Consumer,COD,Standard Class,Furniture,Chairs,2,410.368
CA-2020-105333,Home Office,Online,Standard Class,Office Supplies,Storage,4,100.56
CA-2020-111689,Home Office,Cards,Second Class,Office Supplies,Binders,3,106.472
CA-2020-137365,Corporate,Cards,Second Class,Technology,Accessories,3,115.976
CA-2020-116645,Consumer,Cards,Standard Class,Office Supplies,Art,6,166.94
CA-2020-119305,Consumer,COD,Standard Class,Office Supplies,Storage,5,204.8
CA-2020-105333,Home Office,Cards,Standard Class,Office Supplies,Storage,3,291.49
CA-2020-142090,Consumer,Online,Standard Class,Technology,Accessories,3,408.976
CA-2020-105333,Home Office,COD,Standard Class,Technology,Phones,3,590.06
US-2020-120089,Home Office,Online,Same Day,Office Supplies,Appliances,4,673.936
US-2020-165456,Consumer,Online,First Class,Furniture,Chairs,6,1129.316
CA-2020-111689,Home Office,Online,Second Class,Furniture,Chairs,5,1263.9
CA-2020-142090,Consumer,Online,Standard Class,Furniture,Tables,7,1805.682
CA-2020-102267,Consumer,Online,Standard Class,Office Supplies,Fasteners,2,128.368
CA-2020-107314,Home Office,COD,First Class,Furniture,Furnishings,3,152.83
US-2020-148768,Home Office,COD,Second Class,Technology,Phones,3,175.976
CA-2020-135860,Consumer,Cards,Standard Class,Office Supplies,Storage,1,103.99
CA-2020-101805,Corporate,Online,Standard Class,Furniture,Furnishings,12,106.68
CA-2020-145233,Consumer,COD,Standard Class,Technology,Phones,2,127.584
CA-2020-135860,Consumer,COD,Standard Class,Office Supplies,Storage,4,131.92
CA-2020-144862,Home Office,Cards,Standard Class,Office Supplies,Envelopes,5,138.68
CA-2020-166926,Consumer,COD,Standard Class,Furniture,Bookcases,2,153.96
CA-2020-135860,Consumer,Cards,Standard Class,Technology,Phones,2,156.98
CA-2020-113355,Consumer,COD,Standard Class,Technology,Phones,5,229.8
CA-2020-163139,Consumer,Online,Second Class,Office Supplies,Storage,3,238.55
CA-2020-113355,Consumer,COD,Standard Class,Furniture,Chairs,3,354.058
CA-2020-122539,Consumer,Online,Standard Class,Furniture,Chairs,2,419.972
CA-2020-145233,Consumer,Cards,Standard Class,Technology,Phones,4,449.368
CA-2020-145233,Consumer,Online,Standard Class,Technology,Phones,3,483.376
CA-2020-101805,Corporate,COD,Standard Class,Office Supplies,Storage,4,561.24
CA-2020-103968,Home Office,Cards,Standard Class,Furniture,Furnishings,9,669.64
CA-2020-143245,Home Office,COD,Standard Class,Furniture,Chairs,3,928.15
CA-2020-145233,Consumer,COD,Standard Class,Office Supplies,Binders,7,122.783
CA-2020-138618,Corporate,Online,Standard Class,Office Supplies,Paper,2,118.368
CA-2020-145660,Home Office,Online,First Class,Furniture,Furnishings,2,99.712
CA-2020-163139,Consumer,Online,Second Class,Office Supplies,Binders,5,118.52
CA-2020-135860,Consumer,Cards,Standard Class,Office Supplies,Binders,4,134.92
CA-2020-101805,Corporate,COD,Standard Class,Office Supplies,Binders,5,141.92
CA-2020-122539,Consumer,Online,Standard Class,Office Supplies,Binders,7,117.001
CA-2020-145233,Consumer,Cards,Standard Class,Office Supplies,Appliances,3,112.152
CA-2020-163139,Consumer,Cards,Second Class,Technology,Accessories,3,127.37
CA-2020-122539,Consumer,Cards,Standard Class,Office Supplies,Labels,4,145.936
CA-2020-118542,Consumer,Online,Standard Class,Office Supplies,Binders,2,138.128
CA-2020-127313,Consumer,Cards,First Class,Office Supplies,Storage,3,150.392
CA-2020-143245,Home Office,Online,Standard Class,Office Supplies,Paper,3,153.44
CA-2020-166926,Consumer,Cards,Standard Class,Office Supplies,Paper,7,129.86
CA-2020-118542,Consumer,COD,Standard Class,Office Supplies,Paper,7,130.36
CA-2020-135860,Consumer,Cards,Standard Class,Office Supplies,Fasteners,9,117.29
CA-2020-144862,Home Office,Cards,Standard Class,Technology,Phones,7,138.958
CA-2020-127313,Consumer,Online,First Class,Furniture,Furnishings,5,182.12
CA-2020-109701,Corporate,Online,Same Day,Office Supplies,Binders,2,104.456
CA-2020-109701,Corporate,Online,Same Day,Office Supplies,Appliances,3,120.47
CA-2020-116715,Corporate,Online,First Class,Office Supplies,Paper,2,143.92
US-2020-112347,Corporate,COD,Standard Class,Office Supplies,Storage,1,155.288
CA-2020-157469,Corporate,Cards,Standard Class,Technology,Phones,2,199.188
CA-2020-102379,Corporate,Cards,Standard Class,Office Supplies,Art,5,202.9
US-2020-112347,Corporate,COD,Standard Class,Furniture,Bookcases,8,281.352
CA-2020-167395,Consumer,COD,First Class,Office Supplies,Appliances,7,325.86
US-2020-147221,Consumer,COD,Second Class,Office Supplies,Appliances,5,334.62
US-2020-112347,Corporate,Online,Standard Class,Furniture,Furnishings,6,556.704
CA-2020-116715,Corporate,Cards,First Class,Office Supplies,Storage,9,596.62
CA-2020-155075,Consumer,COD,Standard Class,Office Supplies,Binders,4,155.176
CA-2020-143756,Consumer,Online,First Class,Furniture,Chairs,2,723.96
US-2020-112347,Corporate,Cards,Standard Class,Furniture,Chairs,5,245.68
CA-2020-167395,Consumer,Cards,First Class,Technology,Phones,5,289.95
CA-2020-102379,Corporate,COD,Standard Class,Furniture,Chairs,9,182.056
CA-2020-160885,Consumer,Cards,Standard Class,Technology,Phones,4,521.96
CA-2020-116715,Corporate,Online,First Class,Office Supplies,Paper,2,84.56
CA-2020-157469,Corporate,Online,Standard Class,Office Supplies,Art,9,128.728
CA-2020-104108,Corporate,Online,Standard Class,Office Supplies,Art,5,106.16
CA-2020-165715,Consumer,COD,Standard Class,Office Supplies,Art,1,93.776
CA-2020-109701,Corporate,Online,Same Day,Office Supplies,Art,6,121.08
CA-2020-109701,Corporate,Online,Same Day,Office Supplies,Binders,6,132.024
CA-2020-167395,Consumer,Online,First Class,Office Supplies,Supplies,2,134.36
US-2020-112347,Corporate,Online,Standard Class,Office Supplies,Binders,8,113.624
CA-2020-109701,Corporate,Online,Same Day,Office Supplies,Paper,2,115.86
US-2020-147221,Consumer,Cards,Second Class,Furniture,Furnishings,4,139.752
CA-2020-164917,Corporate,COD,Standard Class,Office Supplies,Art,5,118.96
US-2020-112347,Corporate,Online,Standard Class,Technology,Phones,6,135.36
CA-2020-155089,Home Office,COD,Standard Class,Office Supplies,Binders,5,133.66
US-2020-112347,Corporate,Cards,Standard Class,Technology,Phones,2,137.616
US-2020-108063,Consumer,Online,First Class,Office Supplies,Art,3,146.65
CA-2020-147767,Consumer,COD,Same Day,Office Supplies,Binders,6,163.86
CA-2020-102379,Corporate,Cards,Standard Class,Technology,Phones,1,134.992
CA-2020-148691,Consumer,Cards,Standard Class,Office Supplies,Binders,5,116.92
CA-2020-118017,Consumer,Cards,Second Class,Technology,Accessories,6,122.752
CA-2020-118017,Consumer,Online,Second Class,Technology,Accessories,8,150.336
CA-2020-148691,Consumer,COD,Standard Class,Technology,Phones,1,154.99
CA-2020-136875,Consumer,COD,Same Day,Office Supplies,Paper,3,209.44
CA-2020-143126,Home Office,Online,Second Class,Furniture,Tables,2,547.96
CA-2020-118017,Consumer,Cards,Second Class,Office Supplies,Art,6,75.344
CA-2020-118017,Consumer,Cards,Second Class,Office Supplies,Paper,2,100.32
CA-2020-148691,Consumer,COD,Standard Class,Office Supplies,Labels,1,108.15
CA-2020-118017,Consumer,Cards,Second Class,Furniture,Furnishings,1,118.192
CA-2020-118017,Consumer,Cards,Second Class,Furniture,Furnishings,3,117.376
US-2020-149510,Consumer,COD,Standard Class,Office Supplies,Binders,6,133.782
CA-2020-118017,Consumer,Cards,Second Class,Furniture,Furnishings,5,132.72
CA-2020-103415,Consumer,Online,Standard Class,Furniture,Furnishings,2,127.592
CA-2020-148691,Consumer,COD,Standard Class,Office Supplies,Binders,2,110.624
CA-2020-123071,Consumer,Cards,First Class,Office Supplies,Paper,2,117.368
US-2020-149510,Consumer,COD,Standard Class,Office Supplies,Paper,4,148.448
CA-2020-128699,Consumer,Cards,Second Class,Technology,Accessories,1,137.992
CA-2020-118017,Consumer,Online,Second Class,Office Supplies,Supplies,7,137.32
US-2020-149510,Consumer,Cards,Standard Class,Office Supplies,Appliances,3,177.216
US-2020-107384,Consumer,Cards,Standard Class,Technology,Accessories,1,161.8
CA-2020-139773,Corporate,Online,Same Day,Furniture,Chairs,7,213.552
CA-2020-118003,Consumer,COD,Standard Class,Furniture,Chairs,3,216.22
CA-2020-117667,Corporate,Cards,Standard Class,Furniture,Chairs,10,254.96
CA-2020-117667,Corporate,Online,Standard Class,Technology,Accessories,4,279.968
CA-2020-118003,Consumer,Cards,Standard Class,Furniture,Chairs,3,314.94
US-2020-107384,Consumer,COD,Standard Class,Technology,Accessories,5,438.95
CA-2020-109183,Consumer,Online,Standard Class,Technology,Machines,2,665.0
CA-2020-147550,Corporate,Cards,First Class,Furniture,Furnishings,3,109.352
CA-2020-156412,Consumer,COD,Standard Class,Office Supplies,Binders,3,112.346
CA-2020-118003,Consumer,Online,Standard Class,Furniture,Furnishings,1,106.99
US-2020-107384,Consumer,Cards,Standard Class,Office Supplies,Art,5,93.8
CA-2020-117667,Corporate,Online,Standard Class,Office Supplies,Paper,5,102.92
CA-2020-153227,Corporate,COD,First Class,Office Supplies,Paper,2,121.76
CA-2020-117667,Corporate,Online,Standard Class,Office Supplies,Art,3,113.392
CA-2020-152660,Consumer,COD,Standard Class,Office Supplies,Storage,2,126.568
CA-2020-117667,Corporate,COD,Standard Class,Furniture,Furnishings,2,168.768
CA-2020-160031,Consumer,Online,Second Class,Office Supplies,Paper,3,178.352
CA-2020-126865,Consumer,COD,Second Class,Office Supplies,Paper,3,107.94
CA-2020-130351,Consumer,COD,First Class,Technology,Accessories,3,140.39
CA-2020-156958,Home Office,Online,First Class,Office Supplies,Binders,6,216.752
CA-2020-104066,Corporate,COD,Standard Class,Technology,Accessories,7,223.03
CA-2020-156958,Home Office,COD,First Class,Furniture,Furnishings,5,223.9
CA-2020-105235,Corporate,COD,Standard Class,Office Supplies,Appliances,5,280.9
CA-2020-131212,Consumer,Online,Standard Class,Office Supplies,Binders,6,119.976
CA-2020-156958,Home Office,COD,First Class,Office Supplies,Binders,2,87.296
CA-2020-117128,Consumer,Online,Second Class,Office Supplies,Paper,6,113.6
CA-2020-117128,Consumer,COD,Second Class,Office Supplies,Labels,3,108.07
CA-2020-131212,Consumer,Online,Standard Class,Office Supplies,Binders,3,119.816
CA-2020-156958,Home Office,COD,First Class,Technology,Phones,3,109.176
US-2020-126053,Consumer,Online,First Class,Office Supplies,Labels,3,132.45
CA-2020-130351,Consumer,Online,First Class,Office Supplies,Paper,5,116.9
CA-2020-105235,Corporate,Online,Standard Class,Furniture,Furnishings,3,129.94
CA-2020-130351,Consumer,COD,First Class,Office Supplies,Appliances,3,165.44
CA-2020-105235,Corporate,Online,Standard Class,Furniture,Furnishings,2,143.68
US-2020-126053,Consumer,COD,First Class,Furniture,Furnishings,2,156.96
CA-2020-156958,Home Office,Online,First Class,Office Supplies,Binders,5,150.92
US-2020-149006,Corporate,COD,Second Class,Office Supplies,Storage,1,216.68
US-2020-136189,Consumer,Online,Standard Class,Furniture,Furnishings,6,123.38
CA-2020-157980,Consumer,COD,First Class,Technology,Accessories,2,142.984
CA-2020-135587,Consumer,COD,Standard Class,Office Supplies,Appliances,4,354.64
CA-2020-137099,Consumer,COD,First Class,Technology,Phones,3,400.376
CA-2020-134285,Corporate,COD,Standard Class,Office Supplies,Fasteners,3,1015.552
US-2020-122714,Corporate,COD,Standard Class,Office Supplies,Binders,5,1901.99
CA-2020-134285,Corporate,Online,Standard Class,Office Supplies,Paper,3,128.552
CA-2020-135587,Consumer,COD,Standard Class,Technology,Accessories,4,126.0
CA-2020-142328,Home Office,Online,Standard Class,Office Supplies,Paper,6,159.04
CA-2020-148264,Consumer,COD,First Class,Office Supplies,Paper,9,101.12
CA-2020-108854,Corporate,COD,Standard Class,Office Supplies,Binders,3,104.48
CA-2020-108854,Corporate,COD,Standard Class,Office Supplies,Paper,4,114.92
US-2020-131961,Consumer,COD,First Class,Technology,Phones,2,132.988
CA-2020-117457,Consumer,COD,Standard Class,Furniture,Chairs,2,142.568
CA-2020-145226,Consumer,COD,Second Class,Furniture,Furnishings,2,143.48
CA-2020-148264,Consumer,COD,First Class,Furniture,Furnishings,2,157.9
CA-2020-117457,Consumer,COD,Standard Class,Technology,Accessories,5,190.95
CA-2020-117324,Consumer,Online,Standard Class,Technology,Accessories,3,201.11
US-2020-167570,Consumer,COD,Standard Class,Furniture,Chairs,4,228.544
CA-2020-145226,Consumer,COD,Second Class,Office Supplies,Storage,3,282.94
CA-2020-117324,Consumer,Online,Standard Class,Furniture,Bookcases,4,500.92
CA-2020-152436,Home Office,COD,Second Class,Office Supplies,Storage,6,612.74
CA-2020-117457,Consumer,COD,Standard Class,Furniture,Tables,7,822.024
CA-2020-117324,Consumer,COD,Standard Class,Office Supplies,Appliances,3,1124.75
CA-2020-117457,Consumer,Online,Standard Class,Technology,Copiers,3,718.976
CA-2020-117457,Consumer,Online,Standard Class,Furniture,Bookcases,13,359.829
US-2020-131961,Consumer,COD,First Class,Office Supplies,Art,4,113.248
CA-2020-108854,Corporate,Online,Standard Class,Office Supplies,Binders,1,117.424
CA-2020-117457,Consumer,Online,Standard Class,Office Supplies,Paper,5,111.15
CA-2020-117457,Consumer,Online,Standard Class,Office Supplies,Paper,1,128.68
CA-2020-145226,Consumer,COD,Second Class,Office Supplies,Paper,3,130.44
